TRACK1 ,TRACK2 ,TRACK3,TRACK4,100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
101,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
102,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
101,093,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,093,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
101,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
104,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,093,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,093,060,010,
100,093,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
101,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
101,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
101,094,060,010,
100,093,060,010,
101,094,060,010,
100,094,060,010,
101,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
101,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,093,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
100,094,060,010,
